user_id,hour_of_day,month_id,watch_date,day_of_week,day_name,day_classification,month_name,Tv_Channel,watch_time,duration,UserID,Region,age,age_groups,email_flag,social_media_flag,Race,gender
809401,13,201603,2016-03-06,66,Sun,weekend,Mar,Channel O,13:02:00,00:00:30,809401,Limpopo,30,Youth,1,1,indian_asian,male
785456,10,201602,2016-02-11,42,Thu,weekday,Feb,E! Entertainment,10:36:00,00:01:48,785456,Gauteng,41,Adult,1,1,white,female
2360230,20,201601,2016-01-19,19,Tue,weekday,Jan,Channel O,20:53:00,00:05:54,2360230,Gauteng,23,Youth,1,1,black,male
469134,9,201603,2016-03-29,89,Tue,weekday,Mar,SuperSport Blitz,09:40:00,00:00:00,469134,Uncategorized,0,Infants,1,1,None,None
2090895,3,201601,2016-01-22,22,Fri,weekday,Jan,Trace TV,03:08:00,00:00:24,2090895,Gauteng,46,Adult,1,1,black,male
820910,20,201602,2016-02-11,42,Thu,weekday,Feb,Trace TV,20:51:00,02:24:03,820910,Mpumalanga,27,Youth,1,1,black,male
820910,7,201603,2016-03-11,71,Fri,weekday,Mar,Channel O,07:14:00,00:00:57,820910,Mpumalanga,27,Youth,1,1,black,male
820910,17,201601,2016-01-08,08,Fri,weekday,Jan,Channel O,17:36:00,00:13:48,820910,Mpumalanga,27,Youth,1,1,black,male
820910,16,201601,2016-01-06,06,Wed,weekday,Jan,Trace TV,16:11:00,00:03:45,820910,Mpumalanga,27,Youth,1,1,black,male
820910,8,201603,2016-03-12,72,Sat,weekend,Mar,Trace TV,08:03:00,00:09:15,820910,Mpumalanga,27,Youth,1,1,black,male
620473,20,201601,2016-01-12,12,Tue,weekday,Jan,Supersport Live Events,20:40:00,00:04:38,620473,Western Cape,53,Elder,1,1,coloured,male
279464,20,201603,2016-03-29,89,Tue,weekday,Mar,SuperSport Blitz,20:38:00,00:01:04,279464,Uncategorized,0,Infants,1,1,None,None
866643,21,201603,2016-03-08,68,Tue,weekday,Mar,Trace TV,21:00:00,00:01:57,866643,Mpumalanga,22,Youth,1,1,black,male
866643,20,201603,2016-03-19,79,Sat,weekend,Mar,Africa Magic,20:33:00,00:21:19,866643,Mpumalanga,22,Youth,1,1,black,male
866643,4,201603,2016-03-20,80,Sun,weekend,Mar,Cartoon Network,04:03:00,00:02:26,866643,Mpumalanga,22,Youth,1,1,black,male
866643,8,201603,2016-03-17,77,Thu,weekday,Mar,Channel O,08:27:00,00:02:30,866643,Mpumalanga,22,Youth,1,1,black,male
892947,17,201603,2016-03-19,79,Sat,weekend,Mar,Trace TV,17:00:00,00:01:48,892947,Mpumalanga,28,Youth,1,1,black,male
789095,6,201602,2016-02-14,45,Sun,weekend,Feb,Channel O,06:56:00,00:06:06,789095,Free State,20,Youth,1,1,black,male
789095,11,201603,2016-03-01,61,Tue,weekday,Mar,Boomerang,11:57:00,00:15:07,789095,Free State,20,Youth,1,1,black,male
886109,10,201603,2016-03-20,80,Sun,weekend,Mar,ICC Cricket World Cup 2011,10:10:00,00:02:36,886109,Eastern Cape,31,Youth,1,1,indian_asian,male
859872,15,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,15:49:00,00:11:32,859872,Gauteng,39,Adult,1,1,indian_asian,male
859872,8,201603,2016-03-23,83,Wed,weekday,Mar,ICC Cricket World Cup 2011,08:26:00,00:00:36,859872,Gauteng,39,Adult,1,1,indian_asian,male
859872,8,201603,2016-03-23,83,Wed,weekday,Mar,ICC Cricket World Cup 2011,08:44:00,00:02:40,859872,Gauteng,39,Adult,1,1,indian_asian,male
859872,11,201603,2016-03-05,65,Sat,weekend,Mar,ICC Cricket World Cup 2011,11:34:00,00:22:56,859872,Gauteng,39,Adult,1,1,indian_asian,male
905163,16,201603,2016-03-22,82,Tue,weekday,Mar,Cartoon Network,16:28:00,00:00:00,905163,Western Cape,43,Adult,1,1,coloured,male
2203811,1,201601,2016-01-11,11,Mon,weekday,Jan,Supersport Live Events,01:33:00,00:00:18,2203811,Gauteng,36,Adult,1,1,None,male
2203811,5,201601,2016-01-08,08,Fri,weekday,Jan,Boomerang,05:47:00,00:00:50,2203811,Gauteng,36,Adult,1,1,None,male
809407,4,201602,2016-02-09,40,Tue,weekday,Feb,Africa Magic,04:49:00,00:26:04,809407,Limpopo,33,Youth,1,1,black,female
2165751,13,201603,2016-03-29,89,Tue,weekday,Mar,Channel O,13:22:00,00:04:09,2165751,Mpumalanga,19,Teenager,1,1,black,male
636464,8,201601,2016-01-28,28,Thu,weekday,Jan,Africa Magic,08:26:00,00:01:44,636464,Gauteng,32,Youth,1,1,black,male
919621,8,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,08:20:00,00:00:06,919621,Eastern Cape,24,Youth,1,1,indian_asian,male
919622,10,201603,2016-03-29,89,Tue,weekday,Mar,ICC Cricket World Cup 2011,10:48:00,00:03:02,919622,Gauteng,37,Adult,1,1,white,male
832217,14,201603,2016-03-14,74,Mon,weekday,Mar,SuperSport Blitz,14:39:00,00:37:30,832217,Limpopo,42,Adult,1,1,black,male
940130,5,201603,2016-03-30,90,Wed,weekday,Mar,SuperSport Blitz,05:19:00,00:00:22,940130,Kwazulu Natal,39,Adult,1,1,black,male
832218,7,201603,2016-03-12,72,Sat,weekend,Mar,Supersport Live Events,07:12:00,00:01:04,832218,Western Cape,39,Adult,1,1,coloured,male
832218,11,201603,2016-03-28,88,Mon,weekday,Mar,SuperSport Blitz,11:35:00,00:09:58,832218,Western Cape,39,Adult,1,1,coloured,male
772251,21,201602,2016-02-02,33,Tue,weekday,Feb,Supersport Live Events,21:42:00,00:09:00,772251,Gauteng,31,Youth,1,1,black,male
772251,21,201603,2016-03-03,63,Thu,weekday,Mar,Trace TV,21:25:00,00:01:30,772251,Gauteng,31,Youth,1,1,black,male
772251,19,201603,2016-03-03,63,Thu,weekday,Mar,Boomerang,19:42:00,00:01:33,772251,Gauteng,31,Youth,1,1,black,male
772251,20,201601,2016-01-23,23,Sat,weekend,Jan,Channel O,20:39:00,00:12:30,772251,Gauteng,31,Youth,1,1,black,male
772251,7,201601,2016-01-23,23,Sat,weekend,Jan,Channel O,07:07:00,00:00:21,772251,Gauteng,31,Youth,1,1,black,male
772251,14,201601,2016-01-24,24,Sun,weekend,Jan,Trace TV,14:54:00,00:05:48,772251,Gauteng,31,Youth,1,1,black,male
789099,7,201602,2016-02-11,42,Thu,weekday,Feb,Break in transmission,07:47:00,00:00:17,789099,Gauteng,41,Adult,1,1,None,male
580854,16,201603,2016-03-27,87,Sun,weekend,Mar,Cartoon Network,16:59:00,01:04:58,580854,Uncategorized,0,Infants,1,1,None,None
869372,18,201602,2016-02-04,35,Thu,weekday,Feb,Boomerang,18:34:00,00:00:09,869372,Gauteng,25,Youth,1,1,black,male
869372,16,201601,2016-01-31,31,Sun,weekend,Jan,Channel O,16:40:00,00:00:21,869372,Gauteng,25,Youth,1,1,black,male
1999958,9,201603,2016-03-19,79,Sat,weekend,Mar,ICC Cricket World Cup 2011,09:03:00,00:29:08,1999958,Mpumalanga,24,Youth,1,1,indian_asian,male
1999958,9,201603,2016-03-19,79,Sat,weekend,Mar,ICC Cricket World Cup 2011,09:06:00,00:00:00,1999958,Mpumalanga,24,Youth,1,1,indian_asian,male
778797,15,201602,2016-02-09,40,Tue,weekday,Feb,Cartoon Network,15:29:00,00:01:02,778797,Kwazulu Natal,47,Adult,1,1,indian_asian,male
803967,18,201601,2016-01-06,06,Wed,weekday,Jan,Boomerang,18:23:00,00:08:18,803967,Kwazulu Natal,43,Adult,1,1,black,male
803967,17,201601,2016-01-07,07,Thu,weekday,Jan,Trace TV,17:36:00,00:00:00,803967,Kwazulu Natal,43,Adult,1,1,black,male
803967,14,201601,2016-01-08,08,Fri,weekday,Jan,Supersport Live Events,14:49:00,02:21:52,803967,Kwazulu Natal,43,Adult,1,1,black,male
803967,9,201601,2016-01-31,31,Sun,weekend,Jan,Supersport Live Events,09:05:00,00:02:00,803967,Kwazulu Natal,43,Adult,1,1,black,male
803967,7,201601,2016-01-07,07,Thu,weekday,Jan,Trace TV,07:37:00,01:18:24,803967,Kwazulu Natal,43,Adult,1,1,black,male
892954,20,201603,2016-03-15,75,Tue,weekday,Mar,Supersport Live Events,20:23:00,00:01:18,892954,Mpumalanga,35,Youth,1,1,black,male
779785,10,201601,2016-01-05,05,Tue,weekday,Jan,Africa Magic,10:49:00,00:00:16,779785,Kwazulu Natal,37,Adult,1,1,black,male
779785,18,201601,2016-01-06,06,Wed,weekday,Jan,Africa Magic,18:28:00,00:00:34,779785,Kwazulu Natal,37,Adult,1,1,black,male
779785,17,201603,2016-03-09,69,Wed,weekday,Mar,Africa Magic,17:06:00,00:06:13,779785,Kwazulu Natal,37,Adult,1,1,black,male
789103,13,201602,2016-02-26,57,Fri,weekday,Feb,Supersport Live Events,13:52:00,00:00:32,789103,Eastern Cape,47,Adult,1,1,black,female
789103,15,201602,2016-02-16,47,Tue,weekday,Feb,Cartoon Network,15:43:00,01:01:18,789103,Eastern Cape,47,Adult,1,1,black,female
789103,23,201601,2016-01-30,30,Sat,weekend,Jan,Africa Magic,23:02:00,00:19:38,789103,Eastern Cape,47,Adult,1,1,black,female
789103,19,201602,2016-02-17,48,Wed,weekday,Feb,Africa Magic,19:16:00,00:12:01,789103,Eastern Cape,47,Adult,1,1,black,female
789103,13,201601,2016-01-22,22,Fri,weekday,Jan,Africa Magic,13:29:00,00:03:07,789103,Eastern Cape,47,Adult,1,1,black,female
789103,17,201602,2016-02-03,34,Wed,weekday,Feb,Boomerang,17:32:00,00:09:23,789103,Eastern Cape,47,Adult,1,1,black,female
789103,14,201602,2016-02-28,59,Sun,weekend,Feb,Cartoon Network,14:56:00,00:00:01,789103,Eastern Cape,47,Adult,1,1,black,female
789105,19,201602,2016-02-09,40,Tue,weekday,Feb,Channel O,19:34:00,00:09:09,789105,Mpumalanga,34,Youth,1,1,black,male
819562,17,201602,2016-02-28,59,Sun,weekend,Feb,Cartoon Network,17:33:00,00:00:39,819562,Western Cape,33,Youth,1,1,coloured,male
819562,17,201602,2016-02-28,59,Sun,weekend,Feb,kykNET,17:46:00,00:02:15,819562,Western Cape,33,Youth,1,1,coloured,male
820924,12,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,12:15:00,00:02:32,820924,Gauteng,29,Youth,1,1,indian_asian,male
820924,11,201603,2016-03-24,84,Thu,weekday,Mar,Supersport Live Events,11:25:00,00:40:24,820924,Gauteng,29,Youth,1,1,indian_asian,male
2420956,6,201603,2016-03-30,90,Wed,weekday,Mar,SawSee,06:53:00,00:01:51,2420956,Limpopo,36,Adult,1,1,indian_asian,male
882584,9,201603,2016-03-19,79,Sat,weekend,Mar,Supersport Live Events,09:27:00,00:00:18,882584,Gauteng,30,Youth,1,1,indian_asian,male
591868,22,201601,2016-01-16,16,Sat,weekend,Jan,SuperSport Blitz,22:32:00,00:00:04,591868,Uncategorized,0,Infants,1,1,None,None
789107,16,201602,2016-02-05,36,Fri,weekday,Feb,Supersport Live Events,16:44:00,00:03:22,789107,Limpopo,25,Youth,1,1,black,male
789109,12,201602,2016-02-11,42,Thu,weekday,Feb,Channel O,12:14:00,00:44:36,789109,Gauteng,32,Youth,1,1,black,female
820927,6,201603,2016-03-04,64,Fri,weekday,Mar,ICC Cricket World Cup 2011,06:06:00,00:09:38,820927,Gauteng,23,Youth,1,1,None,male
820927,6,201603,2016-03-04,64,Fri,weekday,Mar,Supersport Live Events,06:07:00,00:00:12,820927,Gauteng,23,Youth,1,1,None,male
851227,7,201603,2016-03-06,66,Sun,weekend,Mar,ICC Cricket World Cup 2011,07:11:00,00:10:02,851227,Gauteng,32,Youth,1,1,black,male
85476,14,201601,2016-01-02,02,Sat,weekend,Jan,Africa Magic,14:48:00,00:02:06,85476,Kwazulu Natal,34,Youth,1,1,black,female
832225,3,201603,2016-03-01,61,Tue,weekday,Mar,Africa Magic,03:31:00,00:03:02,832225,Mpumalanga,28,Youth,1,1,black,female
926675,8,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,08:50:00,00:14:58,926675,Kwazulu Natal,27,Youth,1,1,indian_asian,male
820928,19,201602,2016-02-24,55,Wed,weekday,Feb,SuperSport Blitz,19:34:00,00:06:02,820928,Western Cape,28,Youth,1,1,coloured,male
901691,13,201603,2016-03-25,85,Fri,weekday,Mar,ICC Cricket World Cup 2011,13:18:00,00:04:30,901691,Kwazulu Natal,33,Youth,1,1,white,male
793938,18,201603,2016-03-05,65,Sat,weekend,Mar,Supersport Live Events,18:16:00,00:00:48,793938,Kwazulu Natal,48,Adult,1,1,indian_asian,male
866660,13,201603,2016-03-13,73,Sun,weekend,Mar,ICC Cricket World Cup 2011,13:30:00,00:01:04,866660,North West,20,Youth,1,1,black,male
86003,14,201601,2016-01-08,08,Fri,weekday,Jan,Supersport Live Events,14:51:00,00:00:52,86003,Gauteng,30,Youth,1,1,black,male
621695,18,201601,2016-01-14,14,Thu,weekday,Jan,Live Events,18:17:00,00:00:20,621695,Western Cape,20,Youth,1,1,None,female
621695,18,201601,2016-01-11,11,Mon,weekday,Jan,Boomerang,18:15:00,00:00:21,621695,Western Cape,20,Youth,1,1,None,female
621695,9,201601,2016-01-13,13,Wed,weekday,Jan,SuperSport Blitz,09:02:00,00:00:08,621695,Western Cape,20,Youth,1,1,None,female
789112,10,201602,2016-02-18,49,Thu,weekday,Feb,Trace TV,10:25:00,00:01:48,789112,Gauteng,23,Youth,1,1,black,male
789112,12,201602,2016-02-06,37,Sat,weekend,Feb,Cartoon Network,12:12:00,00:12:20,789112,Gauteng,23,Youth,1,1,black,male
789112,19,201602,2016-02-06,37,Sat,weekend,Feb,Trace TV,19:08:00,00:00:00,789112,Gauteng,23,Youth,1,1,black,male
809422,16,201602,2016-02-21,52,Sun,weekend,Feb,Africa Magic,16:46:00,00:00:27,809422,Gauteng,59,Elder,1,1,white,male
809422,16,201602,2016-02-21,52,Sun,weekend,Feb,Africa Magic,16:46:00,00:00:27,809422,Gauteng,59,Elder,1,1,white,male
820932,4,201603,2016-03-02,62,Wed,weekday,Mar,CNN,04:03:00,00:01:31,820932,Gauteng,31,Youth,1,1,black,male
820932,8,201603,2016-03-02,62,Wed,weekday,Mar,ICC Cricket World Cup 2011,08:59:00,00:00:00,820932,Gauteng,31,Youth,1,1,black,male
820932,18,201603,2016-03-04,64,Fri,weekday,Mar,Supersport Live Events,18:47:00,01:39:58,820932,Gauteng,31,Youth,1,1,black,male
722988,20,201601,2016-01-20,20,Wed,weekday,Jan,SuperSport Blitz,20:09:00,00:00:42,722988,Uncategorized,0,Infants,1,1,None,None
760863,15,201602,2016-02-02,33,Tue,weekday,Feb,SuperSport Blitz,15:41:00,00:00:00,760863,Eastern Cape,38,Adult,1,1,coloured,male
809423,20,201601,2016-01-12,12,Tue,weekday,Jan,SuperSport Blitz,20:01:00,00:11:42,809423,Mpumalanga,30,Youth,1,1,white,male
809424,18,201602,2016-02-22,53,Mon,weekday,Feb,E! Entertainment,18:59:00,00:00:40,809424,Western Cape,24,Youth,1,1,coloured,female
174189,5,201603,2016-03-14,74,Mon,weekday,Mar,Supersport Live Events,05:34:00,00:00:00,174189,Gauteng,43,Adult,1,1,black,male
2420980,23,201602,2016-02-22,53,Mon,weekday,Feb,SuperSport Blitz,23:15:00,00:03:16,2420980,Kwazulu Natal,43,Adult,1,1,black,male
939792,21,201603,2016-03-17,77,Thu,weekday,Mar,Cartoon Network,21:03:00,00:01:35,939792,Eastern Cape,23,Youth,1,1,indian_asian,male
869391,10,201603,2016-03-09,69,Wed,weekday,Mar,ICC Cricket World Cup 2011,10:31:00,00:54:24,869391,Gauteng,30,Youth,1,1,indian_asian,female
940149,5,201603,2016-03-28,88,Mon,weekday,Mar,CNN,05:46:00,00:01:38,940149,Gauteng,32,Youth,1,1,black,male
2369134,12,201603,2016-03-19,79,Sat,weekend,Mar,SuperSport Blitz,12:26:00,00:05:50,2369134,Gauteng,39,Adult,1,1,indian_asian,male
2369134,14,201603,2016-03-06,66,Sun,weekend,Mar,Supersport Live Events,14:47:00,00:00:24,2369134,Gauteng,39,Adult,1,1,indian_asian,male
855864,9,201603,2016-03-27,87,Sun,weekend,Mar,SawSee,09:33:00,00:00:38,855864,Kwazulu Natal,26,Youth,1,1,coloured,female
930540,20,201603,2016-03-31,91,Thu,weekday,Mar,Trace TV,20:06:00,00:22:57,930540,Western Cape,23,Youth,1,1,indian_asian,male
930540,10,201603,2016-03-30,90,Wed,weekday,Mar,Supersport Live Events,10:01:00,00:02:50,930540,Western Cape,23,Youth,1,1,indian_asian,male
789122,20,201602,2016-02-15,46,Mon,weekday,Feb,Supersport Live Events,20:32:00,00:00:00,789122,Eastern Cape,24,Youth,1,1,black,male
789122,18,201602,2016-02-11,42,Thu,weekday,Feb,Channel O,18:25:00,00:11:45,789122,Eastern Cape,24,Youth,1,1,black,male
789122,19,201602,2016-02-21,52,Sun,weekend,Feb,Africa Magic,19:47:00,00:00:05,789122,Eastern Cape,24,Youth,1,1,black,male
789122,6,201602,2016-02-02,33,Tue,weekday,Feb,Channel O,06:13:00,00:13:48,789122,Eastern Cape,24,Youth,1,1,black,male
789122,10,201603,2016-03-11,71,Fri,weekday,Mar,CNN,10:20:00,00:11:19,789122,Eastern Cape,24,Youth,1,1,black,male
789122,13,201601,2016-01-22,22,Fri,weekday,Jan,Supersport Live Events,13:25:00,00:00:00,789122,Eastern Cape,24,Youth,1,1,black,male
789122,21,201601,2016-01-26,26,Tue,weekday,Jan,Supersport Live Events,21:05:00,00:02:24,789122,Eastern Cape,24,Youth,1,1,black,male
789122,22,201601,2016-01-19,19,Tue,weekday,Jan,Cartoon Network,22:55:00,00:08:53,789122,Eastern Cape,24,Youth,1,1,black,male
789122,18,201601,2016-01-26,26,Tue,weekday,Jan,Channel O,18:21:00,00:00:15,789122,Eastern Cape,24,Youth,1,1,black,male
789122,11,201601,2016-01-17,17,Sun,weekend,Jan,Channel O,11:50:00,00:00:42,789122,Eastern Cape,24,Youth,1,1,black,male
789122,13,201601,2016-01-22,22,Fri,weekday,Jan,Supersport Live Events,13:28:00,00:00:00,789122,Eastern Cape,24,Youth,1,1,black,male
789122,21,201601,2016-01-30,30,Sat,weekend,Jan,Channel O,21:44:00,00:01:18,789122,Eastern Cape,24,Youth,1,1,black,male
789122,18,201601,2016-01-26,26,Tue,weekday,Jan,E! Entertainment,18:54:00,00:01:00,789122,Eastern Cape,24,Youth,1,1,black,male
789122,22,201601,2016-01-19,19,Tue,weekday,Jan,Africa Magic,22:21:00,00:02:40,789122,Eastern Cape,24,Youth,1,1,black,male
789122,18,201601,2016-01-19,19,Tue,weekday,Jan,Channel O,18:30:00,00:24:42,789122,Eastern Cape,24,Youth,1,1,black,male
789122,17,201603,2016-03-19,79,Sat,weekend,Mar,Channel O,17:09:00,00:01:12,789122,Eastern Cape,24,Youth,1,1,black,male
789122,15,201602,2016-02-12,43,Fri,weekday,Feb,Supersport Live Events,15:38:00,00:00:42,789122,Eastern Cape,24,Youth,1,1,black,male
789122,6,201603,2016-03-12,72,Sat,weekend,Mar,Channel O,06:55:00,00:27:42,789122,Eastern Cape,24,Youth,1,1,black,male
789122,12,201603,2016-03-25,85,Fri,weekday,Mar,ICC Cricket World Cup 2011,12:59:00,00:08:58,789122,Eastern Cape,24,Youth,1,1,black,male
789122,22,201602,2016-02-13,44,Sat,weekend,Feb,Channel O,22:36:00,00:00:00,789122,Eastern Cape,24,Youth,1,1,black,male
789122,7,201603,2016-03-10,70,Thu,weekday,Mar,Africa Magic,07:37:00,00:03:11,789122,Eastern Cape,24,Youth,1,1,black,male
793947,9,201602,2016-02-15,46,Mon,weekday,Feb,Boomerang,09:03:00,00:00:03,793947,Gauteng,42,Adult,1,1,black,male
772271,4,201603,2016-03-04,64,Fri,weekday,Mar,ICC Cricket World Cup 2011,04:41:00,00:02:38,772271,Western Cape,34,Youth,1,1,None,male
772271,12,201602,2016-02-27,58,Sat,weekend,Feb,Supersport Live Events,12:38:00,00:00:22,772271,Western Cape,34,Youth,1,1,None,male
803990,12,201602,2016-02-20,51,Sat,weekend,Feb,Supersport Live Events,12:54:00,00:02:26,803990,Free State,27,Youth,1,1,black,female
803990,14,201602,2016-02-18,49,Thu,weekday,Feb,Africa Magic,14:27:00,00:03:51,803990,Free State,27,Youth,1,1,black,female
789124,18,201602,2016-02-02,33,Tue,weekday,Feb,SuperSport Blitz,18:57:00,00:00:42,789124,Gauteng,26,Youth,1,1,indian_asian,male
789124,23,201602,2016-02-01,32,Mon,weekday,Feb,SuperSport Blitz,23:37:00,00:02:56,789124,Gauteng,26,Youth,1,1,indian_asian,male
809432,14,201603,2016-03-06,66,Sun,weekend,Mar,Supersport Live Events,14:07:00,00:00:50,809432,Eastern Cape,37,Adult,1,1,coloured,male
930545,10,201603,2016-03-30,90,Wed,weekday,Mar,kykNET,10:03:00,00:01:21,930545,Mpumalanga,48,Adult,1,1,white,male
596429,17,201601,2016-01-05,05,Tue,weekday,Jan,M-Net,17:54:00,00:00:07,596429,Gauteng,44,Adult,1,1,white,male
596429,13,201601,2016-01-20,20,Wed,weekday,Jan,SuperSport Blitz,13:17:00,00:03:46,596429,Gauteng,44,Adult,1,1,white,male
586305,14,201601,2016-01-03,03,Sun,weekend,Jan,Trace TV,14:05:00,00:00:24,586305,Limpopo,25,Youth,1,1,black,male
803994,17,201602,2016-02-19,50,Fri,weekday,Feb,SuperSport Blitz,17:18:00,00:01:24,803994,Gauteng,24,Youth,1,1,white,male
926697,19,201603,2016-03-29,89,Tue,weekday,Mar,Cartoon Network,19:03:00,00:00:04,926697,Kwazulu Natal,29,Youth,1,1,indian_asian,male
2360306,9,201601,2016-01-14,14,Thu,weekday,Jan,Supersport Live Events,09:30:00,00:24:06,2360306,Kwazulu Natal,28,Youth,1,1,black,male
2360306,6,201601,2016-01-05,05,Tue,weekday,Jan,Supersport Live Events,06:35:00,01:15:44,2360306,Kwazulu Natal,28,Youth,1,1,black,male
841890,5,201603,2016-03-01,61,Tue,weekday,Mar,SuperSport Blitz,05:22:00,00:03:14,841890,Gauteng,30,Youth,1,1,black,male
940154,13,201603,2016-03-18,78,Fri,weekday,Mar,ICC Cricket World Cup 2011,13:48:00,00:10:44,940154,Gauteng,35,Youth,1,1,indian_asian,male
940154,8,201603,2016-03-19,79,Sat,weekend,Mar,SuperSport Blitz,08:22:00,00:00:16,940154,Gauteng,35,Youth,1,1,indian_asian,male
940154,18,201603,2016-03-26,86,Sat,weekend,Mar,SawSee,18:48:00,00:00:34,940154,Gauteng,35,Youth,1,1,indian_asian,male
764853,16,201602,2016-02-02,33,Tue,weekday,Feb,E! Entertainment,16:41:00,00:00:06,764853,Gauteng,25,Youth,1,1,white,male
772276,16,201602,2016-02-02,33,Tue,weekday,Feb,Supersport Live Events,16:51:00,00:03:18,772276,Eastern Cape,44,Adult,1,1,black,male
772277,19,201603,2016-03-12,72,Sat,weekend,Mar,Africa Magic,19:02:00,00:00:06,772277,Mpumalanga,48,Adult,1,1,black,male
772278,14,201601,2016-01-31,31,Sun,weekend,Jan,Supersport Live Events,14:28:00,00:01:06,772278,Western Cape,30,Youth,1,1,coloured,male
797707,15,201602,2016-02-17,48,Wed,weekday,Feb,Supersport Live Events,15:41:00,00:02:04,797707,North West,41,Adult,1,1,white,male
892975,15,201603,2016-03-11,71,Fri,weekday,Mar,ICC Cricket World Cup 2011,15:35:00,00:01:06,892975,Kwazulu Natal,45,Adult,1,1,indian_asian,female
2360308,11,201603,2016-03-09,69,Wed,weekday,Mar,ICC Cricket World Cup 2011,11:09:00,00:01:06,2360308,Western Cape,50,Adult,1,1,white,male
1107044,9,201603,2016-03-20,80,Sun,weekend,Mar,Africa Magic,09:15:00,00:00:55,1107044,Mpumalanga,32,Youth,1,1,black,female
1107044,6,201603,2016-03-21,81,Mon,weekday,Mar,Africa Magic,06:28:00,00:00:33,1107044,Mpumalanga,32,Youth,1,1,black,female
789127,16,201601,2016-01-10,10,Sun,weekend,Jan,Cartoon Network,16:14:00,00:01:10,789127,Western Cape,25,Youth,1,1,coloured,male
940163,20,201603,2016-03-14,74,Mon,weekday,Mar,Cartoon Network,20:30:00,00:00:29,940163,Free State,18,Teenager,1,1,black,male
940163,20,201603,2016-03-14,74,Mon,weekday,Mar,Channel O,20:34:00,00:00:24,940163,Free State,18,Teenager,1,1,black,male
940163,8,201603,2016-03-19,79,Sat,weekend,Mar,ICC Cricket World Cup 2011,08:00:00,00:02:16,940163,Free State,18,Teenager,1,1,black,male
940163,9,201603,2016-03-15,75,Tue,weekday,Mar,Channel O,09:39:00,00:04:42,940163,Free State,18,Teenager,1,1,black,male
940163,18,201603,2016-03-30,90,Wed,weekday,Mar,SuperSport Blitz,18:33:00,00:01:16,940163,Free State,18,Teenager,1,1,black,male
940163,5,201603,2016-03-15,75,Tue,weekday,Mar,Trace TV,05:17:00,00:15:42,940163,Free State,18,Teenager,1,1,black,male
940163,15,201603,2016-03-17,77,Thu,weekday,Mar,Channel O,15:37:00,00:06:03,940163,Free State,18,Teenager,1,1,black,male
779807,6,201602,2016-02-09,40,Tue,weekday,Feb,Cartoon Network,06:18:00,00:07:26,779807,Northern Cape,25,Youth,1,1,white,male
802628,15,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,15:00:00,00:06:28,802628,Uncategorized,0,Infants,1,1,None,None
901726,19,201603,2016-03-25,85,Fri,weekday,Mar,E! Entertainment,19:51:00,00:00:24,901726,Gauteng,31,Youth,1,1,indian_asian,male
2426439,19,201602,2016-02-19,50,Fri,weekday,Feb,Supersport Live Events,19:15:00,00:00:42,2426439,Western Cape,35,Youth,1,1,coloured,male
2426439,8,201602,2016-02-24,55,Wed,weekday,Feb,ICC Cricket World Cup 2011,08:38:00,00:03:44,2426439,Western Cape,35,Youth,1,1,coloured,male
2426439,11,201602,2016-02-24,55,Wed,weekday,Feb,ICC Cricket World Cup 2011,11:45:00,00:03:50,2426439,Western Cape,35,Youth,1,1,coloured,male
404205,15,201601,2016-01-09,09,Sat,weekend,Jan,Supersport Live Events,15:34:00,01:04:54,404205,Kwazulu Natal,45,Adult,1,1,black,male
809442,8,201603,2016-03-03,63,Thu,weekday,Mar,ICC Cricket World Cup 2011,08:29:00,00:21:34,809442,Western Cape,37,Adult,1,1,black,male
940169,22,201603,2016-03-27,87,Sun,weekend,Mar,SawSee,22:16:00,00:02:00,940169,Gauteng,45,Adult,1,1,black,male
940169,15,201603,2016-03-15,75,Tue,weekday,Mar,Vuzu,15:05:00,00:00:34,940169,Gauteng,45,Adult,1,1,black,male
892979,6,201603,2016-03-31,91,Thu,weekday,Mar,Boomerang,06:08:00,00:39:10,892979,Gauteng,48,Adult,1,1,black,male
892979,5,201603,2016-03-26,86,Sat,weekend,Mar,Boomerang,05:10:00,00:22:58,892979,Gauteng,48,Adult,1,1,black,male
940170,17,201603,2016-03-30,90,Wed,weekday,Mar,ICC Cricket World Cup 2011,17:39:00,00:00:08,940170,Kwazulu Natal,31,Youth,1,1,black,male
819583,19,201602,2016-02-26,57,Fri,weekday,Feb,Boomerang,19:44:00,00:02:08,819583,Gauteng,20,Youth,1,1,black,male
892659,17,201603,2016-03-21,81,Mon,weekday,Mar,Cartoon Network,17:56:00,00:00:21,892659,North West,45,Adult,1,1,black,male
905271,8,201603,2016-03-04,64,Fri,weekday,Mar,Supersport Live Events,08:20:00,00:04:24,905271,Eastern Cape,35,Youth,1,1,coloured,male
819588,16,201603,2016-03-15,75,Tue,weekday,Mar,SawSee,16:17:00,00:00:15,819588,Gauteng,35,Youth,1,1,white,male
819588,11,201603,2016-03-16,76,Wed,weekday,Mar,Boomerang,11:22:00,00:01:54,819588,Gauteng,35,Youth,1,1,white,male
